$m_1$,$m_3$,$\alpha_{12}$,$\alpha_{23}$,co1$_{theo}$,co1$_{approx}$,co1$_{saa}$,$err1$,co2$_{theo}$,co2$_{approx}$,co2$_{saa}$,$err2$
10.0,1.0,0.7722222222222223,0.8166666666666667,3.162277661589655e-08,3.162277661600068e-08,3.162277660168379e-08,4.49446815624798e-10,7.711059199608634e-10,5.730753703120634e-10,5.296388626926286e-10,0.31314382501497345
10.0,5.5,0.7722222222222223,0.8166666666666667,3.1622776611713496e-08,3.1622776611776587e-08,3.162277660168379e-08,3.1716708550612327e-10,1.6530434749557626e-09,1.5573974978963635e-09,1.4671019144028502e-09,0.11248437404702158
10.0,10.0,0.7722222222222223,0.8166666666666667,3.1622776609461076e-08,3.162277660949989e-08,3.162277660168379e-08,2.459393292426676e-10,1.5743603113759507e-09,1.6832235255395498e-09,1.602126393948801e-09,0.017636421835725415
1.0,1.0,0.7722222222222223,0.8388888888888889,3.1622776674092834e-08,3.162277667370118e-08,3.162277660168379e-08,2.2897749421629372e-09,4.428540124772601e-09,4.7181574512548506e-09,4.5678972605480064e-09,0.03146796277081515
1.0,5.5,0.7722222222222223,0.8388888888888889,3.1622776625174206e-08,3.162277662517363e-08,3.162277660168379e-08,7.428321137026146e-10,1.772080167201505e-09,2.1143328056479708e-09,2.378540895605759e-09,0.34223097782420636
1.0,10.0,0.7722222222222223,0.8388888888888889,3.1622776615694365e-08,3.162277661575968e-08,3.162277660168379e-08,4.4305323430178897e-10,1.079028554639864e-09,1.3091256290757274e-09,1.5100370454973238e-09,0.39944122794907216
5.5,1.0,0.7722222222222223,0.8388888888888889,3.162277662393315e-08,3.162277662440303e-08,3.162277660168379e-08,7.03586493914152e-10,3.261938847300055e-09,2.9316168131242578e-09,2.37855006929761e-09,0.2708170874305741
5.5,5.5,0.7722222222222223,0.8388888888888889,3.162277661484906e-08,3.1622776614777876e-08,3.162277660168379e-08,4.163223180367117e-10,4.428550453706449e-09,4.7181400349732505e-09,4.567879680275141e-09,0.031461587267698606
5.5,10.0,0.7722222222222223,0.8388888888888889,3.162277661123149e-08,3.162277661115539e-08,3.162277660168379e-08,3.0192465202613824e-10,3.6029760706696043e-09,4.0456602969957375e-09,4.182849757805715e-09,0.16094297485254805
10.0,1.0,0.7722222222222223,0.8388888888888889,3.16227766151352e-08,3.162277661541068e-08,3.162277660168379e-08,4.2537080612040096e-10,2.2357108192172905e-09,1.9289526793143636e-09,1.510048693529012e-09,0.32457781187565604
10.0,5.5,0.7722222222222223,0.8388888888888889,3.1622776610884826e-08,3.162277661092729e-08,3.162277660168379e-08,2.909622538561548e-10,4.629897155694992e-09,4.635296361270527e-09,4.182865890502025e-09,0.09655317389568752
10.0,10.0,0.7722222222222223,0.8388888888888889,3.162277660892465e-08,3.1622776608885584e-08,3.162277660168379e-08,2.2897613448528913e-10,4.42856078876035e-09,4.7181226250831e-09,4.567862066401916e-09,0.031455202781705355
1.0,1.0,0.7722222222222223,0.861111111111111,3.1622776663597784e-08,3.162277666173558e-08,3.162277660168379e-08,1.957892346146596e-09,7.2827361834155904e-09,7.752393084946756e-09,7.839627490359468e-09,0.07646731845265008
1.0,5.5,0.7722222222222223,0.861111111111111,3.162277662443663e-08,3.162277662420903e-08,3.162277660168379e-08,7.195079825117271e-10,2.731403242534283e-09,3.10368696329508e-09,4.0821625099043086e-09,0.49452942221623336
1.0,10.0,0.7722222222222223,0.861111111111111,3.1622776615471986e-08,3.162277661543588e-08,3.162277660168379e-08,4.360209854109238e-10,1.6500035491754258e-09,1.890939158110686e-09,2.5915991934274046e-09,0.570662799314906
5.5,1.0,0.7722222222222223,0.861111111111111,3.162277661879178e-08,3.162277661978363e-08,3.162277660168379e-08,5.410020714838729e-10,6.1825302766777616e-09,5.771963736209693e-09,4.0821729226506605e-09,0.3397245561336332
5.5,5.5,0.7722222222222223,0.861111111111111,3.162277661294091e-08,3.162277661260227e-08,3.162277660168379e-08,3.5598141638081615e-10,7.28274635074906e-09,7.75237593224275e-09,7.839607557309008e-09,0.07646307858884485
5.5,10.0,0.7722222222222223,0.861111111111111,3.162277661035994e-08,3.162277661011379e-08,3.162277660168379e-08,2.7436380273431163e-10,5.735538360609568e-09,6.3041722100434235e-09,7.178810672802277e-09,0.2516367638833678
10.0,1.0,0.7722222222222223,0.861111111111111,3.162277661259748e-08,3.1622776613309584e-08,3.162277660168379e-08,3.451211380590464e-10,4.430345951887327e-09,3.9750675423589274e-09,2.591612414712671e-09,0.41503159282433816
10.0,5.5,0.7722222222222223,0.861111111111111,3.162277660902147e-08,3.1622776608944486e-08,3.162277660168379e-08,2.3203784653900918e-10,7.962363030518963e-09,8.123014493808665e-09,7.17882898447777e-09,0.09840471265100365
10.0,10.0,0.7722222222222223,0.861111111111111,3.162277660787517e-08,3.1622776607688984e-08,3.162277660168379e-08,1.9578864902611173e-10,7.2827565245764996e-09,7.75235878353467e-09,7.839587566572214e-09,0.07645882985606123
1.0,1.0,0.7722222222222223,0.8833333333333333,3.162277664929516e-08,3.1622776645674183e-08,3.162277660168379e-08,1.5056037541739935e-09,9.927525136060549e-09,1.0530438624370519e-08,1.1466853788107786e-08,0.1550566360648949
1.0,5.5,0.7722222222222223,0.8833333333333333,3.162277662362945e-08,3.1622776623257926e-08,3.162277660168379e-08,6.939826245366776e-10,3.479374840959709e-09,3.837004342648849e-09,5.9708942828988006e-09,0.7160825021232438
1.0,10.0,0.7722222222222223,0.8833333333333333,3.162277661522949e-08,3.162277661512978e-08,3.162277660168379e-08,4.2835258009595454e-10,2.0849508745612677e-09,2.30986951944602e-09,3.790680422813695e-09,0.8181149824987414
5.5,1.0,0.7722222222222223,0.8833333333333333,3.1622776607101355e-08,3.162277660877363e-08,3.162277660168379e-08,1.7131838993599974e-10,1.0043430822003308e-08,9.603954827864939e-09,5.970906155855966e-09,0.4054913842016207
5.5,5.5,0.7722222222222223,0.8833333333333333,3.162277661034038e-08,3.162277660968207e-08,3.162277660168379e-08,2.7374543357854956e-10,9.92753458862751e-09,1.0530423342810155e-08,1.1466831080467907e-08,0.15505324893088132
5.5,10.0,0.7722222222222223,0.8833333333333333,3.1622776609300954e-08,3.1622776608908685e-08,3.162277660168379e-08,2.4087581707248424e-10,7.552570350590697e-09,8.172396526317422e-09,1.0500303112254721e-08,0.3902953067406353
10.0,1.0,0.7722222222222223,0.8833333333333333,3.1622776605725906e-08,3.162277660738358e-08,3.162277660168379e-08,1.2782286851621765e-10,7.693485234460682e-09,7.062103870827227e-09,3.790695498159357e-09,0.5072850102863573
10.0,5.5,0.7722222222222223,0.8833333333333333,3.162277660604864e-08,3.162277660572379e-08,3.162277660168379e-08,1.380285753639429e-10,1.1414861125955161e-08,1.175851935385082e-08,1.0500323991830652e-08,0.08011811304870196
10.0,10.0,0.7722222222222223,0.8833333333333333,3.162277660644488e-08,3.1622776606082884e-08,3.162277660168379e-08,1.5055876430415613e-10,9.92754404012582e-09,1.0530408054844154e-08,1.146680828843902e-08,0.15504985342716165
1.0,1.0,0.7722222222222223,0.9055555555555554,3.162277663378187e-08,3.162277662884638e-08,3.162277660168379e-08,1.0150302637844798e-09,1.216200165283122e-08,1.2810322868953866e-08,1.5510384753608553e-08,0.27531513285050857
1.0,5.5,0.7722222222222223,0.9055555555555554,3.1622776622900736e-08,3.162277662248563e-08,3.162277660168379e-08,6.709386951367121e-10,4.032990683646793e-09,4.342313338513132e-09,8.076399810760661e-09,1.002583304620395
1.0,10.0,0.7722222222222223,0.9055555555555554,3.162277661501273e-08,3.162277661488908e-08,3.162277660168379e-08,4.2149799462724714e-10,2.4017859181982532e-09,2.592262220882183e-09,5.127382682160766e-09,1.1348208611395194
5.5,1.0,0.7722222222222223,0.9055555555555554,3.1622776585403236e-08,3.162277658736483e-08,3.162277660168379e-08,5.148363723662974e-10,1.4733778250993799e-08,1.4380760086148701e-08,8.076413418740857e-09,0.45184369676555297
5.5,5.5,0.7722222222222223,0.9055555555555554,3.162277660751976e-08,3.162277660662248e-08,3.162277660168379e-08,1.845496065140167e-10,1.216200986957587e-08,1.2810310856588855e-08,1.551035874702152e-08,0.2753121328919311
5.5,10.0,0.7722222222222223,0.9055555555555554,3.16227766082591e-08,3.162277660779759e-08,3.162277660168379e-08,2.0792940141698408e-10,8.987586427753132e-09,9.577228525543154e-09,1.4203010101082245e-08,0.5802919076498887
10.0,1.0,0.7722222222222223,0.9055555555555554,3.1622776589607286e-08,3.162277659281938e-08,3.162277660168379e-08,3.8189265375887593e-10,1.2325995625305036e-08,1.1559045484715572e-08,5.1273999605014635e-09,0.5840173794987393
10.0,5.5,0.7722222222222223,0.9055555555555554,3.1622776602317234e-08,3.1622776601680185e-08,3.162277660168379e-08,2.0031184679617626e-11,1.4637096181909073e-08,1.5133057442847157e-08,1.4203034031838073e-08,0.029654935970666464
10.0,10.0,0.7722222222222223,0.9055555555555554,3.162277660489354e-08,3.162277660440009e-08,3.162277660168379e-08,1.0150105940854562e-10,1.216201807192278e-08,1.2810298821359474e-08,1.5510332626278974e-08,0.27530912506092303
1.0,1.0,0.7722222222222223,0.9277777777777777,3.162277661998555e-08,3.162277661480938e-08,3.162277660168379e-08,5.787523051651727e-10,1.384942833403417e-08,1.443929940695095e-08,2.004575215880681e-08,0.44740646872373285
1.0,5.5,0.7722222222222223,0.9277777777777777,3.162277662232932e-08,3.162277662195713e-08,3.162277660168379e-08,6.528689230356513e-10,4.416770726251201e-09,4.656602463850648e-09,1.0438009176500423e-08,1.3632671522797917
1.0,10.0,0.7722222222222223,0.9277777777777777,3.162277661484378e-08,3.162277661472818e-08,3.162277660168379e-08,4.161553269754062e-10,2.6194580753627846e-09,2.764929870950161e-09,6.62667506271119e-09,1.5297885562812152
5.5,1.0,0.7722222222222223,0.9277777777777777,3.162277655393221e-08,3.162277655487993e-08,3.162277660168379e-08,1.510037601590582e-09,1.9636517205711954e-08,1.9510268227119977e-08,1.043802486501636e-08,0.468438076076948
5.5,5.5,0.7722222222222223,0.9277777777777777,3.1622776605011334e-08,3.1622776604070274e-08,3.162277660168379e-08,1.052261319450865e-10,1.3849434948507636e-08,1.4439291400173155e-08,2.004572219375564e-08,0.44740361381427285
5.5,10.0,0.7722222222222223,0.9277777777777777,3.162277660739486e-08,3.1622776606960185e-08,3.162277660168379e-08,1.805997866097377e-10,1.0022580600240857e-08,1.0512632971337566e-08,1.8356096801535446e-08,0.831474101699349
10.0,1.0,0.7722222222222223,0.9277777777777777,3.162277655873063e-08,3.162277656312698e-08,3.162277660168379e-08,1.3582981807274281e-09,1.815277850244284e-08,1.7445072231206363e-08,6.626694982751556e-09,0.6349487224856628
10.0,5.5,0.7722222222222223,0.9277777777777777,3.162277659859384e-08,3.162277659774479e-08,3.162277660168379e-08,9.771278977259339e-11,1.7262825919930837e-08,1.7813674951752082e-08,1.835612439108335e-08,0.06333253177802378
10.0,10.0,0.7722222222222223,0.9277777777777777,3.1622776603514005e-08,3.162277660299639e-08,3.162277660168379e-08,5.787642333995904e-11,1.384944153202327e-08,1.4439283353457524e-08,2.0045692081163e-08,0.4474007514896895
1.0,1.0,0.7722222222222223,0.95,3.162277660997737e-08,3.162277660575818e-08,3.162277660168379e-08,2.622659490512907e-10,1.4954739852162857e-08,1.5398559215317535e-08,2.5167953016361708e-08,0.6829415466375863
1.0,5.5,0.7722222222222223,0.95,3.162277662193793e-08,3.162277662166573e-08,3.162277660168379e-08,6.404921231404598e-10,4.6600679974652334e-09,4.821105930863916e-09,1.3105188185918035e-08,1.8122311075817747
1.0,10.0,0.7722222222222223,0.95,3.162277661472783e-08,3.162277661464128e-08,3.162277660168379e-08,4.1248863853404465e-10,2.757186084458316e-09,2.853839650267144e-09,8.31996141570095e-09,2.017555275865797
5.5,1.0,0.7722222222222223,0.95,3.162277652130037e-08,3.162277652013753e-08,3.162277660168379e-08,2.541946942035396e-09,2.3670555314048914e-08,2.380286031271486e-08,1.3105206395108056e-08,0.4463498544400489
5.5,5.5,0.7722222222222223,0.95,3.162277660319174e-08,3.1622776602424575e-08,3.162277660168379e-08,4.768557409130131e-11,1.495474474752422e-08,1.5398555093804874e-08,2.5167918252382792e-08,0.682938671123048
5.5,10.0,0.7722222222222223,0.95,3.162277660679009e-08,3.1622776606460985e-08,3.162277660168379e-08,1.614753341032272e-10,1.068696246580994e-08,1.1032581774009124e-08,2.3046552861933177e-08,1.1565110699756287
10.0,1.0,0.7722222222222223,0.95,3.1622776516821904e-08,3.162277651971658e-08,3.162277660168379e-08,2.683568546385257e-09,2.388578381266437e-08,2.3535572307969773e-08,8.319984536293679e-09,0.6516763024589388
10.0,5.5,0.7722222222222223,0.95,3.162277659569738e-08,3.1622776594884486e-08,3.162277660168379e-08,1.8930696847724573e-10,1.9056792293280105e-08,1.9532472454709035e-08,2.3046584884292002e-08,0.20936328263486378
10.0,10.0,0.7722222222222223,0.95,3.1622776602513083e-08,3.162277660209119e-08,3.162277660168379e-08,2.6224502291502088e-11,1.4954749597885856e-08,1.539855091996319e-08,2.5167883303157274e-08,0.682935788287304
1.0,1.0,0.7944444444444444,0.75,3.162277666294104e-08,3.162277666269008e-08,3.162277660168379e-08,1.9371243501096918e-09,-7.421858901192484e-09,-7.555214258037506e-09,-7.939344740607522e-09,0.06972455907668797
1.0,5.5,0.7944444444444444,0.75,3.1622776618891696e-08,3.162277661845443e-08,3.162277660168379e-08,5.441617181430394e-10,-5.994969293323615e-09,-6.358371905572801e-09,-4.1341023637443896e-09,0.31040474746911667
1.0,10.0,0.7944444444444444,0.75,3.162277661261959e-08,3.162277661246338e-08,3.162277660168379e-08,3.458202823396237e-10,-4.224622669190537e-09,-4.5460348353971455e-09,-2.624583988781686e-09,0.3787412050022039
5.5,1.0,0.7944444444444444,0.75,3.1622776624425085e-08,3.162277662449323e-08,3.162277660168379e-08,7.191428203540812e-10,-2.8423476768789936e-09,-2.848148101720844e-09,-4.134096698285524e-09,0.4544655222562075
5.5,5.5,0.7944444444444444,0.75,3.162277661282144e-08,3.1622776612775874e-08,3.162277660168379e-08,3.5220340056479544e-10,-7.421850676374285e-09,-7.555222936269064e-09,-7.939355685814827e-09,0.0697272192618881
5.5,10.0,0.7944444444444444,0.75,3.162277660896484e-08,3.1622776608862787e-08,3.162277660168379e-08,2.302469824999344e-10,-7.992956149001778e-09,-8.235137412389192e-09,-7.270179585655884e-09,0.09042668943406618
10.0,1.0,0.7944444444444444,0.75,3.1622776615500024e-08,3.162277661554218e-08,3.162277660168379e-08,4.369076284268672e-10,-1.7213191636945468e-09,-1.7217669886203551e-09,-2.624576795227614e-09,0.5247473278542741
10.0,5.5,0.7944444444444444,0.75,3.162277661029172e-08,3.162277661029939e-08,3.162277660168379e-08,2.722065209655262e-10,-5.90750559415966e-09,-5.964717362431369e-09,-7.270169622476402e-09,0.230666565879161
10.0,10.0,0.7944444444444444,0.75,3.162277660780949e-08,3.162277660778439e-08,3.162277660168379e-08,1.9371151459597035e-10,-7.42184246833968e-09,-7.555231618859494e-09,-7.9393665725387e-09,0.06972986915401275
1.0,1.0,0.7944444444444444,0.7722222222222223,3.1622776670706376e-08,3.162277667067818e-08,3.162277660168379e-08,2.1826857512621204e-09,-5.523488371844551e-09,-5.6409715466805506e-09,-5.691053390336035e-09,0.030336810220445234
1.0,5.5,0.7944444444444444,0.7722222222222223,3.1622776622622916e-08,3.1622776622746126e-08,3.162277660168379e-08,6.621532493681911e-10,-4.011801234349051e-09,-4.178710581504398e-09,-2.963395151708517e-09,0.2613305149976221
1.0,10.0,0.7944444444444444,0.7722222222222223,3.162277661445615e-08,3.162277661462148e-08,3.162277660168379e-08,4.038973878798989e-10,-2.739167192977754e-09,-2.873729913774236e-09,-1.88134808448524e-09,0.3131678528757411
5.5,1.0,0.7944444444444444,0.7722222222222223,3.162277662500946e-08,3.162277662505073e-08,3.162277660168379e-08,7.376223274124288e-10,-2.226704055950847e-09,-2.2645642668750135e-09,-2.9633887681456796e-09,0.3308408722865748
5.5,5.5,0.7944444444444444,0.7722222222222223,3.162277661423337e-08,3.162277661422817e-08,3.162277660168379e-08,3.968525832695874e-10,-5.523478717546645e-09,-5.6409825973464006e-09,-5.69106569623328e-09,0.030340839035779128
5.5,10.0,0.7944444444444444,0.7722222222222223,3.162277661033836e-08,3.162277661033329e-08,3.162277660168379e-08,2.73681399412166e-10,-5.747190991616172e-09,-5.9006334858182366e-09,-5.211392927713324e-09,0.0932278159338108
10.0,1.0,0.7944444444444444,0.7722222222222223,3.16227766156955e-08,3.162277661572648e-08,3.162277660168379e-08,4.4308901810063826e-10,-1.357146046962509e-09,-1.3802079757408001e-09,-1.8813399791393975e-09,0.3862472527183873
10.0,5.5,0.7944444444444444,0.7722222222222223,3.16227766109405e-08,3.162277661094459e-08,3.162277660168379e-08,2.927227749076747e-10,-4.510250941721418e-09,-4.5932872503057184e-09,-5.211381701688896e-09,0.1554527162738931
10.0,10.0,0.7944444444444444,0.7722222222222223,3.162277660858608e-08,3.1622776608583186e-08,3.162277660168379e-08,2.182694544553056e-10,-5.523469079251425e-09,-5.640993654403549e-09,-5.691077960199683e-09,0.030344857288668616
1.0,1.0,0.7944444444444444,0.7944444444444444,3.1622776677042586e-08,3.162277667729338e-08,3.162277660168379e-08,2.3830543071445352e-09,-3.2362000480747e-09,-3.3017147144815995e-09,-3.2256144655792422e-09,0.0032709913905833365
1.0,5.5,0.7944444444444444,0.7944444444444444,3.162277662480513e-08,3.1622776625159826e-08,3.162277660168379e-08,7.311609452111136e-10,-2.150281259940875e-09,-2.1317336319072852e-09,-1.679617127270815e-09,0.2188849158658443
1.0,10.0,0.7944444444444444,0.7944444444444444,3.162277661544946e-08,3.162277661570948e-08,3.162277660168379e-08,4.353086576256332e-10,-1.4323672430354635e-09,-1.4150917580190272e-09,-1.0663280031456485e-09,0.25554845775033713
5.5,1.0,0.7944444444444444,0.7944444444444444,3.1622776625593745e-08,3.162277662562123e-08,3.162277660168379e-08,7.560991140643347e-10,-1.357145650556755e-09,-1.4405001772286911e-09,-1.6796099108638332e-09,0.23760475537374373
5.5,5.5,0.7944444444444444,0.7944444444444444,3.162277661538541e-08,3.162277661543097e-08,3.162277660168379e-08,4.332832109059368e-10,-3.2361889225633503e-09,-3.301728429196501e-09,-3.225628350743235e-09,0.0032632742008616568
5.5,10.0,0.7944444444444444,0.7944444444444444,3.1622776611334415e-08,3.1622776611402185e-08,3.162277660168379e-08,3.0517951288845826e-10,-3.2698111428673753e-09,-3.290452678806879e-09,-2.953761858334839e-09,0.09665673970863806
10.0,1.0,0.7944444444444444,0.7944444444444444,3.162277661589679e-08,3.162277661592058e-08,3.162277660168379e-08,4.494545583181162e-10,-8.302611742341182e-10,-8.883313617563728e-10,-1.0663188403199629e-09,0.28431736110459244
10.0,5.5,0.7944444444444444,0.7944444444444444,3.162277661152308e-08,3.162277661153619e-08,3.162277660168379e-08,3.1114557198476076e-10,-2.6985239697349817e-09,-2.7965116137849893e-09,-2.9537491676854422e-09,0.09457955564334894
10.0,10.0,0.7944444444444444,0.7944444444444444,3.162277660921968e-08,3.1622776609244785e-08,3.162277660168379e-08,2.3830566141373865e-10,-3.236177809322101e-09,-3.3017421491612e-09,-3.2256422121270157e-09,0.0032555680855163444
1.0,1.0,0.7944444444444444,0.8166666666666667,3.1622776680264236e-08,3.162277668065118e-08,3.162277660168379e-08,2.4849318283726314e-09,-5.644176839661495e-10,-5.321098020079988e-10,-5.103309778962636e-10,0.09582744766219928
1.0,5.5,0.7944444444444444,0.8166666666666667,3.162277662567941e-08,3.1622776625992427e-08,3.162277660168379e-08,7.588080104141151e-10,-4.698016218296337e-10,-2.979513592764759e-10,-2.657426641021469e-10,0.43435132669994403
1.0,10.0,0.7944444444444444,0.8166666666666667,3.1622776615837805e-08,3.162277661605138e-08,3.162277660168379e-08,4.4758919701438025e-10,-3.184590180619632e-10,-1.9178991905630898e-10,-1.6871485407840962e-10,0.47021486436417254
